studyName,cruise,cycle,"size_fraction (mm)",day_night,"biomass_mean (mg/m³)","biomass_std (mg/m³)",biomass_n,"biomass_95cl (mg/m³)","int_biomass_mean (mg/m²)","int_biomass_std (mg/m²)",int_biomass_n,"int_biomass_95cl (mg/m²)",chl_phaeo_mean,chl_phaeo_std,chl_phaeo_n,chl_phaeo_95cl,int_chl_phaeo_mean,int_chl_phaeo_std,int_chl_phaeo_n,int_chl_phaeo_95cl,grazing_rate_mean,grazing_rate_std,grazing_rate_n,grazing_rate_95cl,"int_grazing_rate_mean (µg/m²/day)","int_grazing_rate_std (µg/m²/day)",int_grazing_rate_n,"int_grazing_rate_95cl (µg/m²/day)","int_grazing_rate_mg_mean (mg/m²/day)","int_grazing_rate_mg_std (mg/m²/day)",int_grazing_rate_mg_n,"int_grazing_rate_mg_95cl (mg/m²/day)","mass_specific_grazing_mean (ug/mg)","mass_specific_grazing_std (ug/mg)",mass_specific_grazing_n,"mass_specific_grazing_95cl (ug/mg)",mass_specific_grazing_rate_mean,mass_specific_grazing_rate_std,mass_specific_grazing_rate_n,mass_specific_grazing_rate_95cl
P1208MV,P1208,4,2,Day,0.704906,0.180201,2,1.61904,146.16,30.2395,2,271.691,0.00383806,0.0000295978,2,0.000265926,0.800782,0.0339263,2,0.304816,0.00811044,0.0000625451,2,0.000561945,40.6124,1.7206,2,15.459,0.0406124,0.0017206,2,0.015459,0.00562315,0.0013955,2,0.0125381,0.285183,0.0707743,2,0.635881
P1208MV,P1208,4,1,Day,0.95348,0.215759,2,1.93852,197.848,35.0626,2,315.025,0.00392482,0.000482805,2,0.00433783,0.81652,0.0597436,2,0.536775,0.00829378,0.00102024,2,0.00916654,41.4106,3.02995,2,27.223,0.0414106,0.00302995,2,0.027223,0.00416567,0.000436273,2,0.00391976,0.211266,0.022126,2,0.198794
P1208MV,P1208,4,0.5,Day,0.592192,0.0175624,2,0.157792,123.672,9.85263,2,88.5224,0.0372325,0.0373158,2,0.335269,7.96474,8.1762,2,73.4603,0.0786784,0.0788544,2,0.708479,403.939,414.663,2,3725.6,0.403939,0.414663,2,3.7256,0.0619653,0.0611754,2,0.549639,3.14262,3.10256,2,27.8754
P1208MV,P1208,4,0.2,Day,1.7816,1.28956,2,11.5862,378.526,287.724,2,2585.1,0.0677976,0.0165593,2,0.148779,14.0617,2.74723,2,24.6829,0.143267,0.0349924,2,0.314394,713.151,139.328,2,1251.82,0.713151,0.139328,2,1.25182,0.0561191,0.0499149,2,0.448467,2.84613,2.53148,2,22.7444
P1208MV,P1208,4,Total,Day,4.29445,1.11518,2,10.0195,902.005,277.59,2,2494.05,0.116579,0.0190442,2,0.171106,24.4276,5.19231,2,46.651,0.246351,0.0402435,2,0.361574,1238.87,263.333,2,2365.95,1.23887,0.263333,2,2.36595,0.0274978,0.00270598,2,0.0243122,1.39457,0.137236,2,1.23302
P1208MV,P1208,4,5,Night,0.850617,0.374017,2,3.36041,178.512,81.6821,2,733.885,0.00587599,0.00193283,2,0.0173658,1.22377,0.379468,2,3.40938,0.0124169,0.00408439,2,0.0366968,62.0647,19.245,2,172.91,0.0620647,0.019245,2,0.17291,0.00820017,0.00587789,2,0.0528107,0.415879,0.298102,2,2.67834
P1208MV,P1208,4,2,Night,2.20848,0.494439,2,4.44236,462.486,112.482,2,1010.61,0.0202737,0.0129695,2,0.116526,4.20924,2.62579,2,23.5918,0.0428415,0.0274066,2,0.246239,213.476,133.169,2,1196.48,0.213476,0.133169,2,1.19648,0.0100902,0.00813161,2,0.0730596,0.511733,0.412402,2,3.70529
P1208MV,P1208,4,1,Night,2.08449,0.33478,2,3.00788,436.247,78.6065,2,706.251,0.0449457,0.00015257,2,0.00137079,9.39106,0.154727,2,1.39017,0.0949776,0.000322406,2,0.0028967,476.276,7.84712,2,70.5036,0.476276,0.00784712,2,0.0705036,0.0218497,0.00358237,2,0.0321864,1.10813,0.181683,2,1.63236
P1208MV,P1208,4,0.5,Night,1.8099,0.0206561,2,0.185588,378.134,3.19829,2,28.7355,0.0419302,0.0102022,2,0.0916632,8.78247,2.30583,2,20.7171,0.0886054,0.0215589,2,0.193699,445.411,116.942,2,1050.69,0.445411,0.116942,2,1.05069,0.0232009,0.00590169,2,0.0530246,1.17665,0.29931,2,2.68919
P1208MV,P1208,4,0.2,Night,1.62369,0.583257,2,5.24035,340.48,128.612,2,1155.54,0.102254,0.0683018,2,0.613667,21.2241,13.8471,2,124.411,0.216079,0.144333,2,1.29678,1076.4,702.267,2,6309.62,1.0764,0.702267,2,6.30962,0.0753961,0.0691493,2,0.621282,3.82378,3.50697,2,31.5089
P1208MV,P1208,4,Total,Night,8.57717,1.76584,2,15.8654,1795.86,404.581,2,3635.02,0.21528,0.0731545,2,0.657267,44.8307,14.3918,2,129.305,0.454921,0.154587,2,1.38891,2273.63,729.892,2,6557.82,2.27363,0.729892,2,6.55782,0.0265396,0.0139929,2,0.125721,1.34598,0.70966,2,6.37604
P1208MV,P1208,4,5,"D-N average",0.556449,0.419386,4,0.667336,117.156,89.0393,4,141.681,0.00483109,0.00178353,4,0.002838,1.00381,0.356833,4,0.567801,0.0102089,0.00376889,4,0.00599715,50.909,18.0971,4,28.7965,0.050909,0.0180971,4,0.0287965,0.0157244,0.016067,4,0.0255662,0.797476,0.814853,4,1.29661
P1208MV,P1208,4,2,"D-N average",1.45669,0.919722,4,1.46348,304.323,194.618,4,309.681,0.0120559,0.0120877,4,0.0192342,2.50501,2.48419,4,3.9529,0.025476,0.0255433,4,0.040645,127.044,125.988,4,200.475,0.127044,0.125988,4,0.200475,0.00785667,0.0054168,4,0.00861933,0.398458,0.274718,4,0.437137
P1208MV,P1208,4,1,"D-N average",1.51898,0.692292,4,1.10159,317.047,146.336,4,232.853,0.0244353,0.0236852,4,0.0376885,5.10379,4.95144,4,7.87884,0.0516357,0.0500507,4,0.0796419,258.843,251.117,4,399.583,0.258843,0.251117,4,0.399583,0.0130077,0.0104203,4,0.016581,0.659696,0.528475,4,0.840922
P1208MV,P1208,4,0.5,"D-N average",1.20104,0.703216,4,1.11897,250.903,147.035,4,233.966,0.0395814,0.0224991,4,0.035801,8.37361,4.92733,4,7.84049,0.0836419,0.0475442,4,0.0756534,424.675,249.894,4,397.637,0.424675,0.249894,4,0.397637,0.0425831,0.0419521,4,0.0667551,2.15964,2.12764,4,3.38555
P1208MV,P1208,4,0.2,"D-N average",1.70264,0.822209,4,1.30832,359.503,183.279,4,291.638,0.0850258,0.0451907,4,0.0719085,17.6429,9.13947,4,14.5429,0.179673,0.0954953,4,0.151954,894.776,463.516,4,737.558,0.894776,0.463516,4,0.737558,0.0657576,0.0504801,4,0.0803251,3.33496,2.56014,4,4.07376
P1208MV,P1208,4,Total,"D-N average",6.43581,2.75097,4,4.3774,1348.93,588.704,4,936.759,0.165929,0.0717776,4,0.114214,34.6291,14.7238,4,23.4288,0.350636,0.151678,4,0.241353,1756.25,746.73,4,1188.21,1.75625,0.74673,4,1.18821,0.0270187,0.00824703,4,0.0131229,1.37028,0.418255,4,0.665538
P1208MV,P1208,5,5,Day,1.11281,,1,,241.421,,1,,0.0088487,,1,,1.9197,,1,,0.0174397,,1,,90.8039,,1,,0.0908039,,1,,0.00795166,,1,,0.376122,,1,
P1208MV,P1208,5,2,Day,0.169138,,1,,36.6941,,1,,0.0168678,,1,,3.65943,,1,,0.0332444,,1,,173.095,,1,,0.173095,,1,,0.0997281,,1,,4.71724,,1,
P1208MV,P1208,5,1,Day,1.18972,,1,,258.107,,1,,0.0409252,,1,,8.87862,,1,,0.0806586,,1,,419.968,,1,,0.419968,,1,,0.034399,,1,,1.62711,,1,
P1208MV,P1208,5,0.5,Day,4.37367,,1,,948.856,,1,,0.0328151,,1,,7.11914,,1,,0.0646745,,1,,336.743,,1,,0.336743,,1,,0.00750287,,1,,0.354894,,1,
P1208MV,P1208,5,0.2,Day,2.73946,,1,,594.318,,1,,0.174139,,1,,37.7789,,1,,0.343206,,1,,1786.98,,1,,1.78698,,1,,0.0635669,,1,,3.00678,,1,
P1208MV,P1208,5,Total,Day,9.5848,,1,,2079.4,,1,,0.273596,,1,,59.3558,,1,,0.539223,,1,,2807.59,,1,,2.80759,,1,,0.0285447,,1,,1.3502,,1,
P1208MV,P1208,5,5,Night,1.2371,,1,,252.772,,1,,0.0116233,,1,,2.37493,,1,,0.022908,,1,,112.337,,1,,0.112337,,1,,0.00939556,,1,,0.44442,,1,
P1208MV,P1208,5,2,Night,4.73682,,1,,967.855,,1,,0.017853,,1,,3.64782,,1,,0.035186,,1,,172.546,,1,,0.172546,,1,,0.00376897,,1,,0.178276,,1,
P1208MV,P1208,5,1,Night,6.66958,,1,,1362.77,,1,,0.0447921,,1,,9.15218,,1,,0.0882797,,1,,432.908,,1,,0.432908,,1,,0.00671587,,1,,0.317668,,1,
P1208MV,P1208,5,0.5,Night,3.58701,,1,,732.919,,1,,0.0875997,,1,,17.8989,,1,,0.172648,,1,,846.636,,1,,0.846636,,1,,0.0244214,,1,,1.15516,,1,
P1208MV,P1208,5,0.2,Night,2.93301,,1,,599.29,,1,,0.113936,,1,,23.2801,,1,,0.224554,,1,,1101.17,,1,,1.10117,,1,,0.0388461,,1,,1.83746,,1,
P1208MV,P1208,5,Total,Night,19.1635,,1,,3915.6,,1,,0.275804,,1,,56.3539,,1,,0.543576,,1,,2665.6,,1,,2.6656,,1,,0.0143921,,1,,0.680763,,1,
P1208MV,P1208,5,5,"D-N average",1.17496,0.0878864,2,0.789628,247.097,8.02595,2,72.1103,0.010236,0.00196191,2,0.0176271,2.14732,0.321897,2,2.89213,0.0201739,0.00386668,2,0.0347408,101.57,15.2261,2,136.801,0.10157,0.0152261,2,0.136801,0.00867361,0.00102099,2,0.00917322,0.410271,0.0482939,2,0.433903
P1208MV,P1208,5,2,"D-N average",2.45298,3.22984,2,29.019,502.275,658.43,2,5915.76,0.0173604,0.000696585,2,0.00625857,3.65362,0.00821002,2,0.0737641,0.0342152,0.00137288,2,0.0123349,172.82,0.388342,2,3.48912,0.17282,0.000388342,2,0.00348912,0.0517485,0.0678534,2,0.609638,2.44776,3.20954,2,28.8365
P1208MV,P1208,5,1,"D-N average",3.92965,3.87485,2,34.8141,810.437,781.114,2,7018.03,0.0428587,0.00273427,2,0.0245664,9.0154,0.193436,2,1.73795,0.0844691,0.0053889,2,0.0484174,426.438,9.14973,2,82.207,0.426438,0.00914973,2,0.082207,0.0205575,0.019575,2,0.175874,0.972389,0.925916,2,8.31902
P1208MV,P1208,5,0.5,"D-N average",3.98034,0.556253,2,4.99774,840.888,152.691,2,1371.87,0.0602074,0.0387386,2,0.348052,12.509,7.62242,2,68.4847,0.118661,0.0763489,2,0.685968,591.689,360.549,2,3239.4,0.591689,0.360549,2,3.2394,0.0159621,0.0119632,2,0.107485,0.755025,0.565871,2,5.08415
P1208MV,P1208,5,0.2,"D-N average",2.83623,0.136863,2,1.22966,596.804,3.51578,2,31.588,0.144037,0.0425698,2,0.382475,30.5295,10.2523,2,92.1128,0.28388,0.0838999,2,0.753811,1444.08,484.942,2,4357.03,1.44408,0.484942,2,4.35703,0.0512065,0.0174803,2,0.157054,2.42212,0.826834,2,7.42881
P1208MV,P1208,5,Total,"D-N average",14.3742,6.77319,2,60.8547,2997.5,1298.4,2,11665.6,0.2747,0.00156149,2,0.0140294,57.8548,2.12271,2,19.0718,0.541399,0.0030775,2,0.0276503,2736.59,100.406,2,902.114,2.73659,0.100406,2,0.902114,0.0214684,0.0100074,2,0.089913,1.01548,0.473361,2,4.25298
P1408MV,P1408,1,5,Day,4.17524,1.77828,3,4.41749,764.711,241.985,3,601.123,0.058359,0.0091526,3,0.0227363,11.0045,2.09798,3,5.21168,0.123473,0.0193646,3,0.0481043,558.786,106.531,3,264.638,0.558786,0.106531,3,0.264638,0.0154539,0.00539037,3,0.0133904,0.784716,0.273712,3,0.679938
P1408MV,P1408,1,2,Day,2.29109,0.46801,3,1.1626,434.798,114.068,3,283.361,0.04511,0.050136,3,0.124545,8.90896,9.83945,3,24.4425,0.0954413,0.106075,3,0.263505,452.378,499.627,3,1241.14,0.452378,0.499627,3,1.24114,0.0174728,0.0172604,3,0.0428773,0.887232,0.87645,3,2.17722
P1408MV,P1408,1,1,Day,3.17999,3.59876,3,8.93982,617.792,712.931,3,1771.02,0.0376768,0.0154454,3,0.0383685,7.27439,3.40015,3,8.44643,0.0797147,0.0326785,3,0.081178,369.379,172.652,3,428.892,0.369379,0.172652,3,0.428892,0.0203902,0.0123137,3,0.0305889,1.03537,0.625263,3,1.55324
P1408MV,P1408,1,0.5,Day,4.39419,1.43026,3,3.55296,826.578,286.489,3,711.679,0.128713,0.125841,3,0.312605,24.4284,25.0846,3,62.3136,0.272325,0.266247,3,0.661394,1240.43,1273.74,3,3164.16,1.24043,1.27375,3,3.16416,0.02523,0.0189033,3,0.0469584,1.28113,0.95987,3,2.38445
P1408MV,P1408,1,0.2,Day,2.01155,1.11617,3,2.77272,365.23,165.05,3,410.008,0.171629,0.197728,3,0.491185,33.1052,39.2611,3,97.53,0.363123,0.418343,3,1.03922,1681.01,1993.6,3,4952.37,1.68101,1.9936,3,4.95237,0.0967321,0.110559,3,0.274644,4.91186,5.61396,3,13.9459
P1408MV,P1408,1,Total,Day,16.0521,5.73545,3,14.2477,3009.11,1110.07,3,2757.57,0.441488,0.388024,3,0.963904,84.7215,77.7141,3,193.052,0.934077,0.82096,3,2.03938,4301.98,3946.16,3,9802.81,4.30198,3.94616,3,9.80281,0.0250827,0.0142854,3,0.0354868,1.27365,0.725382,3,1.80195
P1408MV,P1408,1,5,Night,14.2197,12.3039,3,30.5647,2912.5,2523.94,3,6269.82,0.182846,0.159552,3,0.39635,37.8347,33.654,3,83.6011,0.386857,0.337573,3,0.838577,1921.17,1708.88,3,4245.09,1.92117,1.70888,3,4.24509,0.0156609,0.0145159,3,0.0360595,0.795229,0.737088,3,1.83103
P1408MV,P1408,1,2,Night,5.23436,3.04059,3,7.55325,1073.09,633.64,3,1574.05,0.0554533,0.0165522,3,0.0411179,11.2489,3.37516,3,8.38436,0.117325,0.0350202,3,0.086995,571.194,171.384,3,425.74,0.571194,0.171384,3,0.42574,0.0160282,0.0141746,3,0.0352117,0.813881,0.719757,3,1.78797
P1408MV,P1408,1,1,Night,4.79787,1.60718,3,3.99245,979.92,358.013,3,889.354,0.0654436,0.0233756,3,0.0580683,13.3941,5.1697,3,12.8422,0.138462,0.049457,3,0.122858,680.124,262.507,3,652.102,0.680124,0.262507,3,0.652102,0.0137196,0.00330324,3,0.00820571,0.696653,0.167732,3,0.416669
P1408MV,P1408,1,0.5,Night,4.61106,1.16195,3,2.88644,934.505,229.758,3,570.749,0.12104,0.0644599,3,0.160127,24.6319,13.3058,3,33.0535,0.256089,0.136381,3,0.338789,1250.76,675.642,3,1678.39,1.25076,0.675642,3,1.67839,0.0304862,0.0252804,3,0.0627999,1.54803,1.28368,3,3.18885
P1408MV,P1408,1,0.2,Night,1.66468,0.309729,3,0.769409,338.892,70.2052,3,174.399,0.135495,0.0732658,3,0.182002,27.1617,13.8391,3,34.3782,0.286672,0.155012,3,0.385071,1379.21,702.721,3,1745.66,1.37921,0.702721,3,1.74566,0.087165,0.061633,3,0.153105,4.42606,3.1296,3,7.77435
P1408MV,P1408,1,Total,Night,30.5276,14.3128,3,35.555,6238.91,3000.57,3,7453.83,0.560277,0.115109,3,0.285946,114.271,27.0286,3,67.1428,1.18541,0.243541,3,0.60499,5802.46,1372.46,3,3409.37,5.80246,1.37246,3,3.40937,0.0204159,0.0066792,3,0.0165921,1.03667,0.339156,3,0.842511
P1408MV,P1408,1,5,"D-N average",9.19744,9.59619,6,10.0706,1838.6,1988.83,6,2087.15,0.120603,0.121924,6,0.127951,24.4196,25.8989,6,27.1793,0.255165,0.25796,6,0.270713,1239.98,1315.09,6,1380.11,1.23998,1.31509,6,1.38011,0.0155574,0.00979387,6,0.010278,0.789973,0.497313,6,0.521898
P1408MV,P1408,1,2,"D-N average",3.76272,2.52677,6,2.65168,753.943,536.683,6,563.215,0.0502816,0.0338694,6,0.0355437,10.0789,6.70262,6,7.03397,0.106383,0.071659,6,0.0752015,511.786,340.345,6,357.17,0.511786,0.340345,6,0.35717,0.0167505,0.0141479,6,0.0148473,0.850556,0.718401,6,0.753915
P1408MV,P1408,1,1,"D-N average",3.98893,2.64554,6,2.77633,798.856,542.143,6,568.944,0.0515602,0.0233515,6,0.0245058,10.3342,5.15266,6,5.40739,0.109088,0.0494058,6,0.0518482,524.751,261.641,6,274.576,0.524751,0.261641,6,0.274576,0.0170549,0.00885237,6,0.00928999,0.866013,0.449505,6,0.471726
P1408MV,P1408,1,0.5,"D-N average",4.50263,1.1715,6,1.22942,880.542,239.667,6,251.515,0.124877,0.0895212,6,0.0939467,24.5302,17.959,6,18.8468,0.264207,0.189404,6,0.198768,1245.59,911.921,6,957.002,1.24559,0.911921,6,0.957002,0.0278581,0.0201708,6,0.0211679,1.41458,1.02423,6,1.07486
P1408MV,P1408,1,0.2,"D-N average",1.83811,0.756838,6,0.794253,352.061,114.352,6,120.005,0.153562,0.134824,6,0.141489,30.1335,26.5288,6,27.8403,0.324898,0.285253,6,0.299355,1530.11,1347.08,6,1413.67,1.53011,1.34708,6,1.41367,0.0919485,0.0802261,6,0.0841922,4.66896,4.07372,6,4.2751
P1408MV,P1408,1,Total,"D-N average",23.2898,12.5684,6,13.1897,4624.01,2687.7,6,2820.57,0.500883,0.264118,6,0.277175,99.4964,54.4974,6,57.1915,1.05974,0.558806,6,0.586431,5052.22,2767.27,6,2904.07,5.05222,2.76727,6,2.90407,0.0227493,0.010296,6,0.010805,1.15516,0.522809,6,0.548654
P1408MV,P1408,2,5,Day,14.6068,10.0812,3,25.0432,2924.26,1911.3,3,4747.94,0.142305,0.055972,3,0.139042,28.7359,10.5307,3,26.1598,0.287917,0.113245,3,0.281315,1395.35,511.349,3,1270.26,1.39535,0.511349,3,1.27026,0.0111575,0.0031729,3,0.00788193,0.541782,0.154069,3,0.382729
P1408MV,P1408,2,2,Day,3.43649,0.434433,3,1.07919,699.355,95.3689,3,236.909,0.0647283,0.0167068,3,0.041502,13.2076,3.67746,3,9.13531,0.130961,0.0338019,3,0.0839685,641.329,178.569,3,443.59,0.641329,0.178569,3,0.44359,0.0186715,0.00265745,3,0.00660146,0.906646,0.12904,3,0.320552
P1408MV,P1408,2,1,Day,3.79385,0.865868,3,2.15094,774.234,193.95,3,481.799,0.0860126,0.00674092,3,0.0167454,17.5207,1.82884,3,4.5431,0.174024,0.0136385,3,0.0338799,850.766,88.8045,3,220.603,0.850766,0.0888045,3,0.220603,0.0231441,0.00310699,3,0.00771818,1.12383,0.150868,3,0.374778
P1408MV,P1408,2,0.5,Day,4.15557,1.3598,3,3.37793,850.49,299.198,3,743.249,0.097847,0.0383579,3,0.0952862,20.0795,8.35451,3,20.7537,0.197968,0.0776072,3,0.192787,975.016,405.676,3,1007.76,0.975016,0.405676,3,1.00776,0.0232031,0.00367955,3,0.0091405,1.12669,0.178671,3,0.443842
P1408MV,P1408,2,0.2,Day,1.46052,0.438758,3,1.08993,299.092,97.8291,3,243.021,0.0973973,0.0358768,3,0.0891228,19.9875,7.86106,3,19.528,0.197058,0.0725873,3,0.180317,970.55,381.716,3,948.234,0.97055,0.381716,3,0.948234,0.0655854,0.0081009,3,0.0201237,3.18468,0.393361,3,0.977164
P1408MV,P1408,2,Total,Day,27.4533,8.79766,3,21.8546,5547.43,1593.97,3,3959.63,0.48829,0.0615613,3,0.152927,99.5312,14.9922,3,37.2428,0.987928,0.124553,3,0.309407,4833.01,727.99,3,1808.43,4.83301,0.72799,3,1.80843,0.0190977,0.00623863,3,0.0154976,0.92734,0.302934,3,0.75253
P1408MV,P1408,2,5,Night,14.5577,5.39386,3,13.3991,2973.98,1067.49,3,2651.78,0.164271,0.0629666,3,0.156418,33.4327,40.8565,3,101.493,0.332361,0.113245,3,0.281315,1623.42,1983.9,3,4928.28,1.62342,1.9839,3,4.92828,0.00930173,0.00878013,3,0.0218111,0.451671,0.426344,3,1.0591
P1408MV,P1408,2,2,Night,7.69665,1.93542,3,4.80785,1573.11,374.57,3,930.484,0.086597,0.00874859,3,0.0217327,17.7539,1.68525,3,4.1864,0.175206,0.0338019,3,0.0839685,862.09,81.8322,3,203.282,0.86209,0.0818322,3,0.203282,0.0118885,0.00380383,3,0.00944924,0.577278,0.184706,3,0.458834
P1408MV,P1408,2,1,Night,4.08238,0.526645,3,1.30826,835.707,98.9241,3,245.741,0.0741953,0.0161163,3,0.0400351,15.1545,7.62491,3,18.9413,0.150115,0.0136385,3,0.0338799,735.869,370.249,3,919.749,0.735869,0.370249,3,0.919749,0.0176143,0.00659162,3,0.0163745,0.85531,0.320074,3,0.795108
P1408MV,P1408,2,0.5,Night,4.24584,1.03115,3,2.56152,868.813,202.977,3,504.223,0.108333,0.0133687,3,0.0332097,22.1581,8.57884,3,21.311,0.219184,0.0776072,3,0.192787,1075.95,416.569,3,1034.82,1.07595,0.416569,3,1.03482,0.0249396,0.00378881,3,0.00941193,1.21101,0.183976,3,0.457022
P1408MV,P1408,2,0.2,Night,1.68568,0.358704,3,0.89107,344.989,70.2709,3,174.563,0.13462,0.0252975,3,0.0628426,27.6374,5.26233,3,13.0723,0.272368,0.0725873,3,0.180317,1342.01,255.527,3,634.764,1.34201,0.255527,3,0.634764,0.0826506,0.0241863,3,0.0600821,4.01333,1.17443,3,2.91745
P1408MV,P1408,2,Total,Night,32.2683,9.1157,3,22.6447,6596.6,1785.1,3,4434.43,0.568017,0.0796519,3,0.197866,116.137,53.8712,3,133.823,1.14923,0.124553,3,0.309407,5639.33,2615.86,3,6498.16,5.63933,2.61586,3,6.49816,0.0171817,0.00403893,3,0.0100333,0.834303,0.196122,3,0.487193
P1408MV,P1408,2,5,"D-N average",15.1678,7.23124,6,7.58872,2949.12,1384.84,6,1453.3,0.153288,0.0623807,6,0.0654645,31.0843,26.8082,6,28.1334,0.310139,0.269439,6,0.282758,1509.38,1301.74,6,1366.1,1.50938,1.30174,6,1.3661,0.0102296,0.00599136,6,0.00628754,0.496726,0.290927,6,0.305309
P1408MV,P1408,2,2,"D-N average",6.07562,2.64925,6,2.78021,1136.23,537.396,6,563.962,0.0756626,0.0165816,6,0.0174013,15.4807,3.5702,6,3.74669,0.153084,0.0336383,6,0.0353013,751.71,173.361,6,181.931,0.75171,0.173361,6,0.181931,0.01528,0.00473447,6,0.00496852,0.741962,0.229895,6,0.24126
P1408MV,P1408,2,1,"D-N average",3.76731,0.660157,6,0.692792,804.97,141.756,6,148.764,0.0801039,0.0173883,6,0.0182479,16.3376,5.12574,6,5.37914,0.162069,0.0512199,6,0.053752,793.317,248.895,6,261.199,0.793317,0.248895,6,0.261199,0.0203792,0.00551495,6,0.00578759,0.989568,0.267794,6,0.281032
P1408MV,P1408,2,0.5,"D-N average",3.91165,1.08045,6,1.13386,859.651,228.885,6,240.2,0.10309,0.0260194,6,0.0273057,21.1188,7.65858,6,8.03719,0.208576,0.0745653,6,0.0782514,1025.48,371.883,6,390.268,1.02548,0.371883,6,0.390268,0.0240714,0.00347308,6,0.00364478,1.16885,0.168645,6,0.176982
P1408MV,P1408,2,0.2,"D-N average",1.51134,0.379051,6,0.39779,322.041,80.2208,6,84.1865,0.116009,0.033648,6,0.0353114,23.8125,7.30421,6,7.66529,0.234713,0.0684768,6,0.071862,1156.28,354.676,6,372.209,1.15628,0.354676,6,0.372209,0.074118,0.0186442,6,0.0195659,3.599,0.905322,6,0.950077
P1408MV,P1408,2,Total,"D-N average",30.4337,8.43524,6,8.85224,6072.01,1619,6,1699.03,0.528153,0.066576,6,0.0698672,107.834,36.5167,6,38.3219,1.06858,0.363778,6,0.381762,5236.17,1773.17,6,1860.83,5.23617,1.77317,6,1.86083,0.0181397,0.00481609,6,0.00505418,0.880821,0.233859,6,0.24542
P1408MV,P1408,3,5,Day,6.04553,3.31996,3,8.24723,1216.2,691.94,3,1718.87,0.0328491,0.0233892,3,0.0581021,6.67952,4.67318,3,11.6088,0.0684928,0.0487683,3,0.121147,334.255,233.854,3,580.926,0.334255,0.233854,3,0.580926,0.00736291,0.00702246,3,0.0174448,0.368453,0.351416,3,0.872967
P1408MV,P1408,3,2,Day,2.65437,1.45256,3,3.60837,538.314,462.244,3,1148.28,0.0420049,0.0121685,3,0.0302283,8.58021,2.5833,3,6.41728,0.0875832,0.0253723,3,0.0630282,429.369,129.273,3,321.132,0.429369,0.129273,3,0.321132,0.0177932,0.00769684,3,0.01912,0.890403,0.385163,3,0.956799
P1408MV,P1408,3,1,Day,3.54252,0.925003,3,2.29783,725.454,330.379,3,820.707,0.0243717,0.0159844,3,0.0397074,5.02682,3.46337,3,8.60348,0.0508169,0.0333286,3,0.0827929,251.551,173.313,3,430.533,0.251551,0.173313,3,0.430533,0.00665342,0.00304856,3,0.00757304,0.332949,0.152555,3,0.378968
P1408MV,P1408,3,0.5,Day,2.51845,0.592232,3,1.47118,515.172,130.764,3,324.836,0.0478022,0.0244244,3,0.0606735,9.82303,5.3231,3,13.2233,0.0996711,0.0509266,3,0.126509,491.562,266.377,3,661.717,0.491562,0.266377,3,0.661717,0.0181912,0.00536306,3,0.0133226,0.910317,0.268377,3,0.666685
P1408MV,P1408,3,0.2,Day,1.17816,0.0592454,3,0.147174,240.175,17.625,3,43.783,0.0530479,0.0195137,3,0.0484747,10.8679,4.30858,3,10.7031,0.110609,0.0406875,3,0.101073,543.847,215.609,3,535.602,0.543847,0.215609,3,0.535602,0.0446392,0.0144969,3,0.0360122,2.23382,0.725449,3,1.80212
P1408MV,P1408,3,Total,Day,15.939,2.45387,3,6.09576,3235.32,1317.17,3,3272.04,0.200076,0.0705635,3,0.175289,40.9775,15.6149,3,38.7896,0.417173,0.14713,3,0.365491,2050.58,781.398,3,1941.1,2.05058,0.781398,3,1.9411,0.013237,0.00680651,3,0.0169083,0.662403,0.34061,3,0.846121
P1408MV,P1408,3,5,Night,10.1879,1.8084,3,4.49231,2114.13,423.544,3,1052.14,0.058324,0.00337396,3,0.00838139,12.0818,1.00504,3,2.49666,0.12161,0.00703496,3,0.0174758,604.594,50.294,3,124.937,0.604594,0.050294,3,0.124937,0.0058026,0.0006579,3,0.00163431,0.290372,0.0329225,3,0.081784
P1408MV,P1408,3,2,Night,5.62646,1.73466,3,4.30913,1171.09,387.608,3,962.871,0.038554,0.0179853,3,0.0446779,8.00815,3.87181,3,9.6181,0.0803878,0.0375006,3,0.0931567,400.742,193.752,3,481.307,0.400742,0.193752,3,0.481307,0.00691853,0.00226902,3,0.00563655,0.346215,0.113545,3,0.282063
P1408MV,P1408,3,1,Night,5.45923,1.52925,3,3.79887,1129.83,323.57,3,803.792,0.0302582,0.0153662,3,0.0381718,6.29718,3.31538,3,8.23585,0.0630905,0.0320397,3,0.0795911,315.122,165.907,3,412.136,0.315122,0.165907,3,0.412136,0.00542927,0.00155341,3,0.00385888,0.27169,0.0777352,3,0.193105
P1408MV,P1408,3,0.5,Night,2.87129,0.60633,3,1.50621,595.832,137.204,3,340.835,0.0534475,0.0318796,3,0.0791933,11.178,6.8067,3,16.9088,0.111442,0.0664712,3,0.165124,559.369,340.619,3,846.145,0.559369,0.340619,3,0.846145,0.0177281,0.00832846,3,0.020689,0.887145,0.416771,3,1.03532
P1408MV,P1408,3,0.2,Night,1.19267,0.073368,3,0.182256,246.894,18.3351,3,45.5468,0.0595248,0.0227301,3,0.0564648,12.3567,4.92465,3,12.2335,0.124114,0.047394,3,0.117733,618.351,246.438,3,612.186,0.618351,0.246438,3,0.612186,0.0492831,0.015679,3,0.0389489,2.46621,0.784607,3,1.94907
