Cruise;Station;Type;yyyy-mm-dd;hh:mm;Longitude;Latitude;Bot_depth;ctd_depth;decimal_year;longitude_logged;latitude_logged;ctd_press;ctd_pressure_bin;ctd_temp00;ctd_cond00;ctd_v0;ctd_v1;ctd_v2;ctd_v3;ctd_descent_rate;ctd_xmiss_volts;ctd_xmiss_beamc;ctd_fluor_volts;ctd_upoly_unused;ctd_potential_temp00;ctd_sal00;ctd_sigmatheta00;ctd_specific_volume_anomaly00;ctd_scans_per_bin
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;2.955;2017.109226864;99999;99999;2.976;3;14.3444;4.0149;3.107;0.435;0;0;0.5;61.451;1.952;1.844;0;14.344;33.0393;24.6005;332.8941;8
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;3.958;2017.109226923;99999;99999;3.986;4;14.2727;4.0114;3.193;0.413;0;0;0.53;63.646;1.808;1.769;0;14.2721;33.0688;24.6383;329.3239;7
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;4.975;2017.109226978;99999;99999;5.011;5;14.2201;4.0082;3.28;0.432;0;0;0.62;65.453;1.697;1.843;0;14.2194;33.0836;24.6608;327.2101;7
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;5.951;2017.109227034;99999;99999;5.994;6;14.1842;4.0061;3.417;0.44;0;0;0.56;67.725;1.559;1.906;0;14.1833;33.0948;24.677;325.6954;7
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;6.915;2017.109227094;99999;99999;6.965;7;14.1561;4.0058;3.337;0.456;0;0;0.52;66.334;1.643;1.975;0;14.1551;33.116;24.6993;323.6028;8
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;7.903;2017.109227157;99999;99999;7.96;8;14.1431;4.0049;3.137;0.464;0;0;0.48;62.396;1.889;2.006;0;14.142;33.1182;24.7036;323.213;8
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;8.974;2017.109227221;99999;99999;9.039;9;14.136;4.004;2.861;0.473;0;0;0.59;57.134;2.243;2.079;0;14.1347;33.1153;24.7029;323.31;8
LTER-monthly;MK;C;2017-02-08;20:49;-119.7299;34.3934;10;9.979;2017.109227292;99999;99999;10.051;10;14.1368;4.0047;2.748;0.52;0;0;0.46;54.626;2.419;2.297;0;14.1354;33.1208;24.7071;322.9471;10
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;1.154;2017.188566543;99999;99999;1.162;1;13.6326;3.9788;3.992;0.322;0;0;0.04;79.571;0.914;1.448;0;13.6324;33.32;24.9645;298.1782;9
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;1.941;2017.18856661;99999;99999;1.955;2;13.5948;3.9767;3.855;0.286;0;0;0.43;76.904;1.051;1.086;0;13.5945;33.3336;24.9828;296.4614;8
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;2.961;2017.18856667;99999;99999;2.982;3;13.488;3.9672;3.677;0.318;0;0;0.6;73.629;1.225;1.23;0;13.4876;33.3368;25.007;294.1836;7
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;3.947;2017.188566726;99999;99999;3.975;4;13.4512;3.9643;3.61;0.334;0;0;0.57;72.179;1.304;1.303;0;13.4507;33.3415;25.0181;293.1584;7
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;4.941;2017.188566781;99999;99999;4.976;5;13.4339;3.9627;3.594;0.339;0;0;0.55;71.668;1.333;1.375;0;13.4332;33.3414;25.0215;292.8569;7
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;5.972;2017.18856684;99999;99999;6.015;6;13.4245;3.9621;3.566;0.367;0;0;0.6;71.23;1.357;1.492;0;13.4236;33.3434;25.025;292.558;8
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;6.906;2017.188566904;99999;99999;6.956;7;13.414;3.961;3.584;0.371;0;0;0.39;71.566;1.338;1.502;0;13.413;33.3426;25.0266;292.4325;8
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;7.96;2017.188566967;99999;99999;8.018;8;13.3883;3.9586;3.605;0.35;0;0;0.6;71.954;1.317;1.408;0;13.3872;33.3413;25.0307;292.0663;8
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;8.942;2017.188567038;99999;99999;9.007;9;13.3882;3.9593;3.615;0.349;0;0;0.4;72.141;1.306;1.37;0;13.387;33.3481;25.036;291.5901;10
LTER-monthly;MK;C;2017-03-09;19:50;-119.7299;34.3934;10;9.817;2017.188567118;99999;99999;9.887;10;13.379;3.9583;3.615;0.343;0;0;0.45;72.128;1.307;1.353;0;13.3777;33.3465;25.0367;291.5489;10
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;1.197;2017.265169695;99999;99999;1.205;1;14.5958;4.0821;3.705;0.779;0;0;0.14;73.919;1.209;3.872;0;14.5956;33.4397;24.8561;308.5036;7
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;1.968;2017.265169754;99999;99999;1.982;2;14.5565;4.0804;3.657;0.805;0;0;0.48;73.058;1.256;3.794;0;14.5563;33.4576;24.8784;306.4094;8
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;2.948;2017.265169822;99999;99999;2.97;3;14.4678;4.0726;3.638;0.752;0;0;0.45;72.615;1.28;3.709;0;14.4674;33.4625;24.901;304.2836;9
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;4.014;2017.265169889;99999;99999;4.042;4;14.4157;4.0676;3.615;0.934;0;0;0.53;72.207;1.303;4.425;0;14.4152;33.4612;24.9111;303.3533;8
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;5.027;2017.265169952;99999;99999;5.063;5;14.4042;4.0666;3.612;0.878;0;0;0.52;72.081;1.309;4.335;0;14.4034;33.4622;24.9143;303.0734;8
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;5.976;2017.265170016;99999;99999;6.019;6;14.3841;4.065;3.597;0.955;0;0;0.45;71.738;1.329;4.52;0;14.3833;33.4638;24.9198;302.5821;8
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;6.941;2017.265170079;99999;99999;6.991;7;14.3517;4.062;3.558;0.881;0;0;0.5;71.046;1.367;4.347;0;14.3507;33.4646;24.9273;301.9;8
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;7.961;2017.265170151;99999;99999;8.019;8;14.3157;4.0587;3.53;0.87;0;0;0.48;70.443;1.402;4.18;0;14.3145;33.4648;24.9351;301.1861;10
LTER-monthly;MK;C;2017-04-06;18:53;-119.7299;34.3934;10;8.623;2017.265170215;99999;99999;8.685;9;14.3085;4.0584;3.502;0.717;0;0;0.39;69.884;1.433;3.494;0;14.3072;33.4682;24.9392;300.8113;6
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;1.182;2017.360996567;99999;99999;1.191;1;15.4088;4.17;3.06;1.054;0;0;0.11;60.813;1.99;5.159;0;15.4086;33.5389;24.7561;318.0272;9
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;1.973;2017.360996639;99999;99999;1.987;2;15.357;4.1696;3;1.032;0;0;0.41;59.735;2.061;5.211;0;15.3567;33.5794;24.7988;313.9872;9
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;2.939;2017.36099671;99999;99999;2.96;3;15.1743;4.1554;2.955;1.099;0;0;0.43;58.8;2.124;5.394;0;15.1739;33.6079;24.8609;308.1074;9
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;3.945;2017.360996781;99999;99999;3.973;4;14.9293;4.1341;2.963;1.122;0;0;0.46;58.946;2.114;5.59;0;14.9287;33.6256;24.9279;301.7588;9
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;4.976;2017.360996857;99999;99999;5.012;5;14.8255;4.1255;3.001;1.201;0;0;0.45;59.642;2.067;5.975;0;14.8248;33.6359;24.9583;298.8932;10
LTER-monthly;MK;C;2017-05-11;18:19;-119.7299;34.3934;10;5.968;2017.360996932;99999;99999;6.011;6;14.779;4.1205;2.991;1.19;0;0;0.42;59.494;2.077;5.978;0;14.7781;33.6306;24.9643;298.3503;9
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;6.96;2017.360997016;99999;99999;7.011;7;14.7487;4.1186;2.981;1.221;0;0;0.35;59.282;2.092;6.068;0;14.7476;33.6395;24.9777;297.1022;12
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;7.971;2017.360997106;99999;99999;8.028;8;14.6513;4.1091;2.955;1.133;0;0;0.36;58.734;2.129;5.657;0;14.6501;33.6364;24.9962;295.3709;11
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;8.91;2017.360997182;99999;99999;8.974;9;14.5267;4.0974;2.918;1.126;0;0;0.41;58.067;2.174;5.534;0;14.5254;33.6366;25.023;292.8504;8
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;9.932;2017.360997257;99999;99999;10.003;10;14.3642;4.089;2.936;1.025;0;0;0.44;58.594;2.139;5.1;0;14.3628;33.7009;25.1071;284.8742;11
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;10.901;2017.360997336;99999;99999;10.98;11;14.1763;4.0677;3.123;1.033;0;0;0.38;61.973;1.915;5.083;0;14.1747;33.6674;25.1209;283.5891;9
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;11.867;2017.360997412;99999;99999;11.953;12;14.0224;4.0589;3.194;1.095;0;0;0.39;63.415;1.822;5.478;0;14.0208;33.7204;25.194;276.6616;10
LTER-monthly;MK;C;2017-05-11;18:20;-119.7299;34.3934;10;12.846;2017.360997495;99999;99999;12.939;13;13.5555;4.0225;3.085;1.315;0;0;0.44;61.536;1.942;6.567;0;13.5537;33.7925;25.346;262.2179;11
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;1.273;2017.434987078;99999;99999;1.282;1;17.0486;4.3233;4.043;0.309;0;0;0.14;80.824;0.852;1.243;0;17.0484;33.5098;24.3594;355.8298;5
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;1.979;2017.43498713;99999;99999;1.994;2;17.0418;4.3229;4.034;0.346;0;0;0.45;80.642;0.861;1.351;0;17.0415;33.5113;24.3621;355.588;8
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;3.012;2017.434987189;99999;99999;3.034;3;17.0262;4.3216;4.011;0.333;0;0;0.6;80.193;0.883;1.317;0;17.0257;33.513;24.3671;355.1481;7
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;4.013;2017.434987245;99999;99999;4.042;4;17.0123;4.3205;3.988;0.326;0;0;0.58;79.72;0.907;1.274;0;17.0117;33.5149;24.3719;354.7277;7
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;4.992;2017.4349873;99999;99999;5.028;5;16.9953;4.3192;3.967;0.331;0;0;0.59;79.266;0.929;1.317;0;16.9944;33.5173;24.3778;354.1967;7
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;5.939;2017.43498736;99999;99999;5.982;6;16.9799;4.318;3.927;0.365;0;0;0.49;78.49;0.969;1.435;0;16.9789;33.5194;24.3831;353.7285;8
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;6.984;2017.434987427;99999;99999;7.034;7;16.9758;4.3178;3.897;0.316;0;0;0.53;77.911;0.998;1.247;0;16.9747;33.5206;24.385;353.581;9
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;7.958;2017.434987498;99999;99999;8.016;8;16.972;4.3175;3.875;0.333;0;0;0.4;77.442;1.023;1.295;0;16.9707;33.5204;24.3858;353.5359;9
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;8.904;2017.434987566;99999;99999;8.968;9;16.965;4.317;3.842;0.311;0;0;0.43;76.713;1.06;1.207;0;16.9636;33.5218;24.3885;353.3066;8
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;9.93;2017.434987633;99999;99999;10.002;10;16.9588;4.3166;3.8;0.345;0;0;0.52;75.979;1.099;1.354;0;16.9572;33.5229;24.3909;353.1188;9
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;10.985;2017.434987708;99999;99999;11.064;11;16.9552;4.3164;3.794;0.332;0;0;0.46;75.775;1.11;1.328;0;16.9534;33.5239;24.3925;352.9992;10
LTER-monthly;MK;C;2017-06-07;18:29;-119.7299;34.3934;10;11.56;2017.434987768;99999;99999;11.643;12;16.9519;4.317;3.788;0.308;0;0;0.39;75.676;1.115;1.18;0;16.95;33.5317;24.3993;352.3658;5
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;1.155;2017.530826654;99999;99999;1.163;1;18.5406;4.4653;3.994;0.406;0;0;0.14;79.792;0.903;1.692;0;18.5404;33.4928;23.9848;391.5351;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;1.985;2017.530826718;99999;99999;1.999;2;18.5917;4.4708;3.933;0.39;0;0;0.5;78.66;0.96;1.618;0;18.5913;33.4977;23.9759;392.4178;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;2.917;2017.530826782;99999;99999;2.937;3;18.499;4.4646;3.9;0.376;0;0;0.43;77.976;0.995;1.547;0;18.4985;33.5203;24.0163;388.5973;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;3.969;2017.530826841;99999;99999;3.998;4;18.3007;4.4451;3.893;0.341;0;0;0.6;77.794;1.004;1.377;0;18.3;33.5174;24.0632;384.1644;7
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;4.966;2017.530826896;99999;99999;5.002;5;18.2108;4.4376;3.884;0.342;0;0;0.6;77.584;1.015;1.374;0;18.2099;33.5276;24.0932;381.3341;7
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;5.957;2017.530826955;99999;99999;6;6;18.1083;4.4286;3.857;0.355;0;0;0.53;77.093;1.041;1.426;0;18.1073;33.5348;24.1239;378.4406;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;6.939;2017.530827015;99999;99999;6.989;7;18.0513;4.4223;3.84;0.363;0;0;0.49;76.735;1.059;1.471;0;18.0501;33.5279;24.1327;377.64;7
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;7.925;2017.530827071;99999;99999;7.982;8;17.9953;4.418;3.837;0.367;0;0;0.61;76.671;1.063;1.502;0;17.9939;33.537;24.1533;375.7069;7
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;8.926;2017.53082713;99999;99999;8.991;9;17.7074;4.3957;3.835;0.392;0;0;0.5;76.619;1.065;1.633;0;17.7059;33.5837;24.259;365.6661;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;9.96;2017.530827189;99999;99999;10.032;10;17.1686;4.3434;3.829;0.428;0;0;0.6;76.501;1.071;1.819;0;17.167;33.5806;24.3856;353.6246;7
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;10.957;2017.530827249;99999;99999;11.036;11;16.9975;4.3265;3.828;0.441;0;0;0.54;76.483;1.072;1.879;0;16.9957;33.5767;24.4231;350.084;8
LTER-monthly;MK;C;2017-07-12;18:02;-119.7299;34.3934;10;11.94;2017.530827316;99999;99999;12.027;12;16.8887;4.3192;3.825;0.423;0;0;0.52;76.422;1.076;1.804;0;16.8868;33.6037;24.4694;345.7019;9
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;1.228;2017.588479955;99999;99999;1.237;1;18.5521;4.473;3.568;0.453;0;0;0.1;71.261;1.355;1.95;0;18.5519;33.5484;24.0245;387.7585;6
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;1.982;2017.588480007;99999;99999;1.996;2;18.4738;4.4575;3.589;0.434;0;0;0.52;71.678;1.332;1.866;0;18.4735;33.4813;23.9927;390.8136;7
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;2.967;2017.588480063;99999;99999;2.988;3;18.4163;4.4514;3.65;0.441;0;0;0.56;72.818;1.269;1.91;0;18.4157;33.477;24.0037;389.7981;7
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;4.028;2017.588480118;99999;99999;4.057;4;18.3811;4.4483;3.681;0.465;0;0;0.68;73.423;1.236;2.015;0;18.3805;33.4786;24.0137;388.8873;7
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;5.011;2017.588480177;99999;99999;5.047;5;18.3554;4.4471;3.661;0.483;0;0;0.49;73.05;1.256;2.118;0;18.3546;33.489;24.028;387.5486;8
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;5.999;2017.588480237;99999;99999;6.042;6;18.2736;4.4387;3.616;0.483;0;0;0.51;72.26;1.3;2.126;0;18.2725;33.4847;24.0449;385.9737;7
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;7;2017.588480292;99999;99999;7.05;7;18.1764;4.4293;3.615;0.505;0;0;0.62;72.164;1.305;2.221;0;18.1752;33.4845;24.0688;383.7317;7
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;7.981;2017.588480352;99999;99999;8.039;8;18.0638;4.4219;3.62;0.51;0;0;0.5;72.448;1.289;2.271;0;18.0624;33.5134;24.1185;379.0266;8
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;8.933;2017.588480407;99999;99999;8.998;9;17.375;4.3633;3.744;0.506;0;0;0.54;74.579;1.174;2.252;0;17.3735;33.5804;24.336;358.3242;6
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;9.941;2017.588480463;99999;99999;10.012;10;16.0518;4.2419;3.785;0.512;0;0;0.64;75.503;1.124;2.273;0;16.0502;33.6302;24.6821;325.3589;8
LTER-monthly;MK;C;2017-08-02;19:05;-119.7299;34.3934;10;10.824;2017.588480526;99999;99999;10.902;11;15.3486;4.1956;3.759;0.502;0;0;0.48;75.142;1.143;2.245;0;15.3469;33.8174;24.9841;296.6216;8
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;1.269;2017.681539479;99999;99999;1.278;1;20.8154;4.6759;3.789;0.347;0;0;0.12;75.722;1.112;1.411;0;20.8152;33.4018;23.3274;454.2806;5
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;2.013;2017.68153953;99999;99999;2.027;2;20.7755;4.6734;3.808;0.319;0;0;0.5;76.077;1.094;1.262;0;20.7752;33.4129;23.3465;452.4841;8
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;3.032;2017.681539589;99999;99999;3.054;3;20.7231;4.6696;3.831;0.335;0;0;0.56;76.583;1.067;1.305;0;20.7225;33.4229;23.3683;450.4474;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;3.978;2017.681539641;99999;99999;4.006;4;20.6444;4.6635;3.865;0.319;0;0;0.59;77.172;1.037;1.26;0;20.6437;33.4355;23.3989;447.5592;6
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;4.948;2017.681539693;99999;99999;4.984;5;20.5486;4.6555;3.871;0.349;0;0;0.63;77.378;1.026;1.387;0;20.5476;33.4469;23.4331;444.3283;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;5.932;2017.681539748;99999;99999;5.975;6;20.3568;4.6394;3.88;0.366;0;0;0.55;77.517;1.019;1.494;0;20.3557;33.4677;23.4998;437.9951;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;6.907;2017.681539804;99999;99999;6.957;7;20.0304;4.6097;3.877;0.374;0;0;0.55;77.43;1.023;1.522;0;20.0291;33.4854;23.5992;428.5476;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;7.907;2017.681539859;99999;99999;7.964;8;19.8541;4.5913;3.854;0.366;0;0;0.57;77.017;1.045;1.502;0;19.8527;33.4758;23.6379;424.8874;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;8.932;2017.681539915;99999;99999;8.996;9;19.7894;4.5845;3.84;0.369;0;0;0.6;76.723;1.06;1.495;0;19.7878;33.4711;23.6512;423.6574;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;9.928;2017.68153997;99999;99999;10;10;19.7493;4.5799;3.823;0.36;0;0;0.56;76.38;1.078;1.472;0;19.7475;33.4654;23.6573;423.1093;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;10.94;2017.681540025;99999;99999;11.019;11;19.6451;4.573;3.808;0.383;0;0;0.61;76.045;1.095;1.563;0;19.6431;33.4921;23.7047;418.6269;7
LTER-monthly;MK;C;2017-09-05;18:17;-119.7299;34.3934;10;11.876;2017.681540085;99999;99999;11.962;12;18.6888;4.5026;3.746;0.39;0;0;0.56;74.747;1.165;1.626;0;18.6867;33.6815;24.0918;381.7221;8
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;1.246;2017.76109134;99999;99999;1.255;1;18.7723;4.4771;3.84;0.204;0;0;0.16;76.717;1.06;0.634;0;18.7721;33.4043;23.8593;403.5102;5
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;1.956;2017.761091387;99999;99999;1.97;2;18.7703;4.4768;3.841;0.206;0;0;0.52;76.774;1.057;0.623;0;18.7699;33.4025;23.8585;403.6114;7
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;2.936;2017.761091447;99999;99999;2.957;3;18.763;4.4764;3.846;0.214;0;0;0.51;76.83;1.054;0.665;0;18.7625;33.4049;23.8621;403.3014;8
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;3.961;2017.761091503;99999;99999;3.99;4;18.7419;4.4744;3.836;0.216;0;0;0.65;76.611;1.066;0.696;0;18.7412;33.4046;23.8673;402.8475;6
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;4.959;2017.761091558;99999;99999;4.995;5;18.697;4.4708;3.799;0.237;0;0;0.56;75.764;1.11;0.78;0;18.6961;33.4107;23.8832;401.3621;8
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;5.987;2017.761091613;99999;99999;6.03;6;18.6407;4.4654;3.697;0.23;0;0;0.6;74.038;1.203;0.76;0;18.6396;33.4105;23.8972;400.07;6
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;6.942;2017.761091665;99999;99999;6.992;7;18.5422;4.4581;3.695;0.222;0;0;0.63;73.861;1.212;0.73;0;18.541;33.4289;23.9358;396.418;7
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;7.908;2017.761091725;99999;99999;7.965;8;18.3923;4.4448;3.742;0.235;0;0;0.48;74.699;1.167;0.769;0;18.3909;33.4388;23.9806;392.1729;8
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;8.963;2017.761091792;99999;99999;9.028;9;18.3067;4.4366;3.761;0.228;0;0;0.53;75.117;1.145;0.744;0;18.3052;33.4395;24.0024;390.1353;9
LTER-monthly;MK;C;2017-10-04;19:09;-119.7299;34.3934;10;9.889;2017.761091863;99999;99999;9.961;10;18.1919;4.4299;3.784;0.221;0;0;0.43;75.59;1.119;0.709;0;18.1902;33.4763;24.0588;384.7908;9
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;1.138;2017.832351174;99999;99999;1.147;1;17.9962;4.4094;3.945;0.283;0;0;0.03;78.828;0.952;1.053;0;17.996;33.4654;24.098;380.743;8
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;1.963;2017.832351241;99999;99999;1.977;2;17.9568;4.4068;3.911;0.278;0;0;0.47;78.177;0.985;1.018;0;17.9565;33.4757;24.1156;379.0933;9
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;2.946;2017.832351305;99999;99999;2.967;3;17.8536;4.3978;3.882;0.281;0;0;0.46;77.575;1.016;1.014;0;17.8531;33.483;24.1463;376.2001;7
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;3.944;2017.83235136;99999;99999;3.972;4;17.6977;4.3835;3.857;0.275;0;0;0.6;77.048;1.043;1.01;0;17.697;33.4889;24.1885;372.2053;7
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;4.966;2017.832351416;99999;99999;5.002;5;17.6016;4.3746;3.824;0.286;0;0;0.62;76.435;1.075;1.069;0;17.6007;33.4919;24.2141;369.8017;7
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;5.943;2017.832351471;99999;99999;5.986;6;17.5667;4.3712;3.812;0.289;0;0;0.54;76.136;1.091;1.076;0;17.5657;33.491;24.2218;369.0993;7
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;6.967;2017.832351531;99999;99999;7.018;7;17.5005;4.3671;3.789;0.302;0;0;0.57;75.597;1.119;1.13;0;17.4993;33.5102;24.2525;366.2124;8
LTER-monthly;MK;C;2017-10-30;19:23;-119.7299;34.3934;10;7.971;2017.832351594;99999;99999;8.029;8;17.4022;4.3568;3.725;0.298;0;0;0.49;74.45;1.18;1.14;0;17.4009;33.5024;24.27;364.5716;8
LTER-monthly;MK;C;2017-10-30;19:24;-119.7299;34.3934;10;8.991;2017.832351661;99999;99999;9.056;9;17.3037;4.349;3.647;0.299;0;0;0.55;72.862;1.267;1.118;0;17.3022;33.5165;24.3044;361.3338;9
LTER-monthly;MK;C;2017-10-30;19:24;-119.7299;34.3934;10;9.497;2017.83235171;99999;99999;9.565;10;17.2563;4.355;3.601;0.287;0;0;0.45;71.831;1.324;1.067;0;17.2547;33.6081;24.3859;353.5853;3
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;1.108;2017.931126891;99999;99999;1.116;1;15.5011;4.169;3.857;0.299;0;0;0.06;77.097;1.04;1.136;0;15.501;33.4513;24.6682;326.3933;8
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;1.956;2017.931126954;99999;99999;1.97;2;15.4444;4.1636;3.856;0.299;0;0;0.51;76.954;1.048;1.128;0;15.4441;33.451;24.6806;325.2399;8
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;3.001;2017.931127018;99999;99999;3.022;3;15.3752;4.1568;3.797;0.297;0;0;0.54;75.83;1.107;1.134;0;15.3748;33.4488;24.6943;323.975;8
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;4.026;2017.931127081;99999;99999;4.055;4;15.3606;4.1555;3.741;0.328;0;0;0.58;74.82;1.16;1.286;0;15.36;33.4493;24.6978;323.6633;8
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;4.96;2017.931127144;99999;99999;4.996;5;15.3694;4.1565;3.742;0.377;0;0;0.4;74.736;1.165;1.562;0;15.3687;33.4497;24.6962;323.8455;8
LTER-monthly;MK;C;2017-12-05;20:40;-119.7299;34.3934;10;5.973;2017.931127204;99999;99999;6.016;6;15.3864;4.1582;3.75;0.448;0;0;0.54;74.895;1.156;1.929;0;15.3855;33.4506;24.6933;324.1611;7
